"codigo","nome","sexo","pais_origem","data_nascimento","raca_id","numerorgpai","numerorgmae"
"FSC139644","Vaca139644","F","BR","2021-03-20","Raça 01","FSC05031","FSC97891"
"FSC139664","Vaca139664","F","BR","2021-05-04","Raça 01","",""
"FSC139665","Vaca139665","F","BR","2021-05-04","Raça 01","","FSC15488"
"FSC139666","Vaca139666","F","BR","2021-06-04","Raça 01","","FSC34470"
"FSC139672","Vaca139672","F","BR","2021-06-02","Raça 01","FSC04355",""
"FSC139679","Vaca139679","F","BR","2021-03-28","Raça 01","",""
"FSC139682","Vaca139682","F","BR","2021-09-04","Raça 01","","FSC37609"
"FSC139700","Vaca139700","F","BR","2021-03-04","Raça 01","","FSC18034"
"FSC139702","Vaca139702","F","BR","2021-07-04","Raça 01","",""
"FSC139703","Vaca139703","F","BR","2021-08-04","Raça 01","","FSC84156"
"FSC139704","Vaca139704","F","BR","2021-03-17","Raça 01","","FSC37619"
"FSC139707","Vaca139707","F","BR","2021-06-04","Raça 01","FSC04844",""
"FSC139708","Vaca139708","F","BR","2021-06-04","Raça 01","FSC04844",""
"FSC139719","Vaca139719","F","BR","2021-03-26","Raça 01","","FSC99904"
"FSC139739","Vaca139739","F","BR","2021-04-04","Raça 01","FSC04978","FSC97867"
"FSC139744","Vaca139744","F","BR","2021-05-03","Raça 01","",""
"FSC139750","Vaca139750","F","BR","2021-01-04","Raça 01","FSC04977","FSC102100"
"FSC139753","Vaca139753","F","BR","2021-10-02","Raça 01","",""
"FSC139754","Vaca139754","F","BR","2021-02-18","Raça 01","FSC04787",""
"FSC139757","Vaca139757","F","BR","2021-03-27","Raça 01","FSC05031","FSC82638"
"FSC139782","Vaca139782","F","BR","2021-05-04","Raça 01","FSC04978","FSC137991"
"FSC139783","Vaca139783","F","BR","2021-01-04","Raça 01","FSC04978","FSC135540"
"FSC139784","Vaca139784","F","BR","2020-12-13","Raça 01","",""
"FSC139790","Vaca139790","F","BR","2021-03-01","Raça 01","",""
"FSC139794","Vaca139794","F","BR","2020-04-12","Raça 01","","FSC75351"
"FSC139799","Vaca139799","F","BR","2021-03-27","Raça 01","","FSC100098"
"FSC139803","Vaca139803","F","BR","2021-04-01","Raça 01","","FSC39529"
"FSC139805","Vaca139805","F","BR","2020-12-31","Raça 01","",""
"FSC139829","Vaca139829","F","BR","2021-10-03","Raça 01","","FSC96741"
"FSC139830","Vaca139830","F","BR","2021-07-03","Raça 01","FSC05393",""
"FSC139843","Vaca139843","F","BR","2021-03-25","Raça 01","FSC04336","FSC39118"
"FSC139881","Vaca139881","F","BR","2021-06-02","Raça 01","","FSC38380"
"FSC139884","Vaca139884","F","BR","2020-04-24","Raça 01","",""
"FSC139903","Vaca139903","F","BR","2020-04-24","Raça 01","",""
"FSC139911","Vaca139911","F","BR","2021-03-29","Raça 01","FSC04950","FSC15989"
"FSC139916","Vaca139916","F","BR","2021-02-04","Raça 01","","FSC18384"
"FSC139921","Vaca139921","F","BR","2021-03-04","Raça 01","","FSC39412"
"FSC139925","Vaca139925","F","BR","2021-05-04","Raça 01","","FSC38147"
"FSC139931","Vaca139931","F","BR","2021-08-04","Raça 01","","FSC35048"
"FSC139932","Vaca139932","F","BR","2021-08-04","Raça 01","","FSC26808"
"FSC139935","Vaca139935","F","BR","2021-08-04","Raça 01","","FSC34894"
"FSC139943","Vaca139943","F","BR","2020-02-08","Raça 01","",""
"FSC139947","Vaca139947","F","BR","2021-05-02","Raça 01","FSC04755","FSC33749"
"FSC139950","Vaca139950","F","BR","2021-07-02","Raça 01","","FSC39962"
"FSC139957","Vaca139957","F","BR","2021-09-02","Raça 01","",""
"FSC139961","Vaca139961","F","BR","2021-12-02","Raça 01","",""
"FSC139979","Vaca139979","F","BR","2020-12-17","Raça 01","","FSC35763"
"FSC139981","Vaca139981","F","BR","2020-12-20","Raça 01","","FSC14717"
"FSC139982","Vaca139982","F","BR","2020-12-21","Raça 01","","FSC30337"
"FSC139984","Vaca139984","F","BR","2020-12-27","Raça 01","","FSC39863"
"FSC139985","Vaca139985","F","BR","2020-12-28","Raça 01","","FSC39887"
"FSC139986","Vaca139986","F","BR","2020-12-29","Raça 01","","FSC39871"
"FSC139994","Vaca139994","F","BR","2021-01-17","Raça 01","","FSC16201"
"FSC139995","Vaca139995","F","BR","2021-01-25","Raça 01","","FSC18082"
"FSC140001","Vaca140001","F","BR","2021-07-02","Raça 01","","FSC39875"
"FSC140004","Vaca140004","F","BR","2021-02-16","Raça 01","","FSC32164"
"FSC140011","Vaca140011","F","BR","2021-02-25","Raça 01","","FSC30338"
"FSC140018","Vaca140018","F","BR","2021-03-19","Raça 01","FSC00370",""
"FSC140025","Vaca140025","F","BR","2021-07-04","Raça 01","",""
"FSC140027","Vaca140027","F","BR","2021-10-01","Raça 01","",""
"FSC140033","Vaca140033","F","BR","2021-02-24","Raça 01","",""
"FSC140067","Vaca140067","F","BR","2020-07-09","Raça 01","",""
"FSC140073","Vaca140073","F","BR","2020-11-26","Raça 01","",""
"FSC140074","Vaca140074","F","BR","2020-07-12","Raça 01","",""
"FSC140075","Vaca140075","F","BR","2020-08-12","Raça 01","",""
"FSC140083","Vaca140083","F","BR","2021-03-26","Raça 01","","FSC42684"
"FSC140087","Vaca140087","F","BR","2019-02-19","Raça 01","",""
"FSC140090","Vaca140090","F","BR","2021-04-16","Raça 01","",""
"FSC140091","Vaca140091","F","BR","2021-04-17","Raça 01","FSC04933",""
"FSC140094","Vaca140094","F","BR","2020-12-14","Raça 01","",""
"FSC140101","Vaca140101","F","BR","2020-12-16","Raça 01","","FSC40914"
"FSC140103","Vaca140103","F","BR","2020-12-16","Raça 01","",""
"FSC140108","Vaca140108","F","BR","2020-12-18","Raça 01","FSC04389","FSC31429"
"FSC140112","Vaca140112","F","BR","2020-12-19","Raça 01","FSC04467",""
"FSC140114","Vaca140114","F","BR","2020-12-20","Raça 01","","FSC40109"
"FSC140117","Vaca140117","F","BR","2020-12-20","Raça 01","",""
"FSC140118","Vaca140118","F","BR","2020-12-21","Raça 01","","FSC33612"
"FSC140120","Vaca140120","F","BR","2019-06-18","Raça 01","",""
"FSC140123","Vaca140123","F","BR","2020-12-22","Raça 01","FSC04336","FSC39534"
"FSC140126","Vaca140126","F","BR","2020-12-23","Raça 01","FSC04336","FSC31424"
"FSC140128","Vaca140128","F","BR","2020-12-23","Raça 01","","FSC39528"
"FSC140131","Vaca140131","F","BR","2020-12-24","Raça 01","","FSC41028"
"FSC140132","Vaca140132","F","BR","2020-12-24","Raça 01","",""
"FSC140135","Vaca140135","F","BR","2020-12-25","Raça 01","",""
"FSC140140","Vaca140140","F","BR","2020-12-26","Raça 01","",""
"FSC140141","Vaca140141","F","BR","2020-12-26","Raça 01","",""
"FSC140142","Vaca140142","F","BR","2020-12-26","Raça 01","",""
"FSC140145","Vaca140145","F","BR","2020-12-27","Raça 01","","FSC38837"
"FSC140146","Vaca140146","F","BR","2020-12-28","Raça 01","",""
"FSC140147","Vaca140147","F","BR","2020-12-28","Raça 01","",""
"FSC140152","Vaca140152","F","BR","2020-12-29","Raça 01","","FSC41431"
"FSC140153","Vaca140153","F","BR","2020-12-30","Raça 01","","FSC15435"
"FSC140156","Vaca140156","F","BR","2020-12-30","Raça 01","FSC04467","FSC41915"
"FSC140160","Vaca140160","F","BR","2020-12-31","Raça 01","","FSC41423"
"FSC140161","Vaca140161","F","BR","2020-09-12","Raça 01","","FSC140197"
"FSC140162","Vaca140162","F","BR","2021-01-01","Raça 01","",""
"FSC140165","Vaca140165","F","BR","2021-03-01","Raça 01","","FSC16559"
"FSC140169","Vaca140169","F","BR","2020-10-23","Raça 01","FSC04467",""
"FSC140171","Vaca140171","F","BR","2019-06-19","Raça 01","",""
"FSC140181","Vaca140181","F","BR","2020-08-01","Raça 01","",""
"FSC140182","Vaca140182","F","BR","2019-12-31","Raça 01","",""
"FSC140190","Vaca140190","F","BR","2019-11-09","Raça 01","",""
"FSC140191","Vaca140191","F","BR","2019-11-09","Raça 01","",""
"FSC140193","Vaca140193","F","BR","2019-05-09","Raça 01","",""
"FSC140195","Vaca140195","F","BR","2019-10-06","Raça 01","",""
"FSC140196","Vaca140196","F","BR","2019-06-20","Raça 01","",""
"FSC140197","Vaca140197","F","BR","2018-08-30","Raça 01","",""
"FSC140201","Vaca140201","F","BR","2020-12-12","Raça 01","","FSC77514"
"FSC140208","Vaca140208","F","BR","2021-02-16","Raça 01","","FSC15771"
"FSC140224","Vaca140224","F","BR","2019-06-24","Raça 01","",""
"FSC140225","Vaca140225","F","BR","2019-06-24","Raça 01","",""
"FSC140227","Vaca140227","F","BR","2019-06-24","Raça 01","",""
"FSC140263","Vaca140263","F","BR","2021-06-04","Raça 01","","FSC81297"
"FSC140269","Vaca140269","F","BR","2021-02-17","Raça 01","",""
"FSC140275","Vaca140275","F","BR","2019-04-15","Raça 01","",""
"FSC140279","Vaca140279","F","BR","2019-06-29","Raça 01","",""
"FSC140280","Vaca140280","F","BR","2020-06-04","Raça 01","",""
"FSC140281","Vaca140281","F","BR","2020-02-22","Raça 01","",""
"FSC140282","Vaca140282","F","BR","2020-10-03","Raça 01","",""
"FSC140288","Vaca140288","F","BR","2020-11-29","Raça 01","",""
"FSC140289","Vaca140289","F","BR","2020-12-28","Raça 01","",""
"FSC140291","Vaca140291","F","BR","2020-12-28","Raça 01","",""
"FSC140298","Vaca140298","F","BR","2021-06-02","Raça 01","",""
"FSC140309","Vaca140309","F","BR","2019-07-07","Raça 01","",""
"FSC140315","Vaca140315","F","BR","2020-09-01","Raça 01","",""
"FSC140319","Vaca140319","F","BR","2019-09-25","Raça 01","",""
"FSC140330","Vaca140330","F","BR","2021-02-15","Raça 01","",""
"FSC140333","Vaca140333","F","BR","2021-03-30","Raça 01","",""
"FSC140340","Vaca140340","F","BR","2020-03-09","Raça 01","",""
"FSC140343","Vaca140343","F","BR","2020-02-09","Raça 01","",""
"FSC140345","Vaca140345","F","BR","2020-11-09","Raça 01","","FSC25952"
"FSC140346","Vaca140346","F","BR","2020-09-14","Raça 01","","FSC26088"
"FSC140349","Vaca140349","F","BR","2020-09-24","Raça 01","",""
"FSC140354","Vaca140354","F","BR","2020-10-17","Raça 01","",""
"FSC140358","Vaca140358","F","BR","2020-10-23","Raça 01","","FSC23674"
"FSC140360","Vaca140360","F","BR","2020-10-30","Raça 01","",""
"FSC140362","Vaca140362","F","BR","2020-11-29","Raça 01","","FSC27784"
"FSC140367","Vaca140367","F","BR","2020-12-19","Raça 01","",""
"FSC140368","Vaca140368","F","BR","2021-04-01","Raça 01","","FSC60349"
"FSC140371","Vaca140371","F","BR","2021-08-01","Raça 01","","FSC27796"
"FSC140375","Vaca140375","F","BR","2021-01-28","Raça 01","","FSC29145"
"FSC140377","Vaca140377","F","BR","2021-07-02","Raça 01","","FSC25946"
"FSC140382","Vaca140382","F","BR","2021-02-24","Raça 01","","FSC27781"
"FSC140387","Vaca140387","F","BR","2021-03-03","Raça 01","","FSC33505"
"FSC140388","Vaca140388","F","BR","2021-06-03","Raça 01","",""
"FSC140393","Vaca140393","F","BR","2021-08-03","Raça 01","","FSC30343"
"FSC140399","Vaca140399","F","BR","2021-03-24","Raça 01","",""
"FSC140407","Vaca140407","F","BR","2020-03-08","Raça 01","",""
"FSC140423","Vaca140423","F","BR","2021-10-03","Raça 01","FSC04355","FSC102876"
"FSC140425","Vaca140425","F","BR","2020-04-02","Raça 01","","FSC19973"
"FSC140435","Vaca140435","F","BR","2021-03-24","Raça 01","",""
"FSC140439","Vaca140439","F","BR","2021-04-19","Raça 01","","FSC36063"
"FSC140441","Vaca140441","F","BR","2019-01-14","Raça 01","",""
"FSC140444","Vaca140444","F","BR","2021-01-29","Raça 01","",""
"FSC140447","Vaca140447","F","BR","2021-02-13","Raça 01","FSC04513",""
"FSC140452","Vaca140452","F","BR","2021-02-20","Raça 01","",""
"FSC140455","Vaca140455","F","BR","2021-02-25","Raça 01","","FSC41312"
"FSC140466","Vaca140466","F","BR","2021-03-16","Raça 01","","FSC68428"
"FSC140472","Vaca140472","F","BR","2021-01-18","Raça 01","",""
"FSC140473","Vaca140473","F","BR","2021-02-13","Raça 01","","FSC37732"
"FSC140484","Vaca140484","F","BR","2021-02-22","Raça 01","","FSC43789"
"FSC140489","Vaca140489","F","BR","2021-02-27","Raça 01","","FSC43768"
"FSC140490","Vaca140490","F","BR","2021-02-13","Raça 01","",""
"FSC140491","Vaca140491","F","BR","2021-02-25","Raça 01","","FSC46842"
"FSC140493","Vaca140493","F","BR","2020-12-10","Raça 01","",""
"FSC140494","Vaca140494","F","BR","2020-10-16","Raça 01","",""
"FSC140495","Vaca140495","F","BR","2020-10-24","Raça 01","","FSC91865"
"FSC140496","Vaca140496","F","BR","2020-10-25","Raça 01","","FSC112376"
"FSC140497","Vaca140497","F","BR","2020-10-27","Raça 01","","FSC97575"
"FSC140501","Vaca140501","F","BR","2021-02-17","Raça 01","",""
"FSC140506","Vaca140506","F","BR","2021-02-21","Raça 01","","FSC17360"
"FSC140511","Vaca140511","F","BR","2020-12-14","Raça 01","",""
"FSC140515","Vaca140515","F","BR","2021-02-01","Raça 01","","FSC97585"
"FSC140524","Vaca140524","F","BR","2021-01-16","Raça 01","",""
"FSC140539","Vaca140539","F","BR","2021-05-03","Raça 01","",""
"FSC140559","Vaca140559","F","BR","2020-12-20","Raça 01","",""
"FSC140562","Vaca140562","F","BR","2021-01-01","Raça 01","FSC04389",""
"FSC140567","Vaca140567","F","BR","2021-08-02","Raça 01","",""
"FSC140577","Vaca140577","F","BR","2020-12-29","Raça 01","FSC04513",""
"FSC140580","Vaca140580","F","BR","2020-05-17","Raça 01","","FSC91865"
"FSC140593","Vaca140593","F","BR","2020-06-26","Raça 01","",""
"FSC140595","Vaca140595","F","BR","2020-08-18","Raça 01","","FSC32291"
"FSC140600","Vaca140600","F","BR","2020-03-11","Raça 01","","FSC32294"
"FSC140604","Vaca140604","F","BR","2021-01-03","Raça 01","","FSC20451"
"FSC140606","Vaca140606","F","BR","2021-03-14","Raça 01","FSC05071","FSC49359"
"FSC140607","Vaca140607","F","BR","2021-03-29","Raça 01","",""
"FSC140608","Vaca140608","F","BR","2020-06-15","Raça 01","","FSC32291"
"FSC140609","Vaca140609","F","BR","2020-11-20","Raça 01","","FSC32287"
"FSC140612","Vaca140612","F","BR","2020-12-23","Raça 01","FSC04336","FSC26300"
"FSC140614","Vaca140614","F","BR","2021-02-01","Raça 01","FSC04336","FSC33680"
"FSC140616","Vaca140616","F","BR","2021-09-01","Raça 01","FSC04336","FSC33677"
"FSC140619","Vaca140619","F","BR","2021-03-25","Raça 01","",""
"FSC140625","Vaca140625","F","BR","2020-06-22","Raça 01","","FSC32292"
"FSC140630","Vaca140630","F","BR","2020-07-21","Raça 01","","FSC33587"
"FSC140632","Vaca140632","F","BR","2020-02-19","Raça 01","","FSC84690"
"FSC140633","Vaca140633","F","BR","2020-08-18","Raça 01","","FSC32301"
"FSC140642","Vaca140642","F","BR","2020-10-17","Raça 01","FSC04520","FSC32289"
"FSC140644","Vaca140644","F","BR","2021-06-04","Raça 01","","FSC33586"
"FSC140650","Vaca140650","F","BR","2021-11-03","Raça 01","",""
"FSC140656","Vaca140656","F","BR","2020-02-24","Raça 01","",""
"FSC140660","Vaca140660","F","BR","2020-05-19","Raça 01","","FSC91865"
"FSC140675","Vaca140675","F","BR","2020-02-28","Raça 01","",""
"FSC140677","Vaca140677","F","BR","2021-04-04","Raça 01","",""
"FSC140719","Vaca140719","F","BR","2020-01-10","Raça 01","FSC04338",""
"FSC140725","Vaca140725","F","BR","2020-02-09","Raça 01","","FSC89182"
"FSC140741","Vaca140741","F","BR","2021-02-19","Raça 01","","FSC38647"
"FSC140751","Vaca140751","F","BR","2020-04-09","Raça 01","","FSC87396"
"FSC140760","Vaca140760","F","BR","2021-03-16","Raça 01","",""
"FSC140772","Vaca140772","F","BR","2021-03-28","Raça 01","FSC04745","FSC36821"
"FSC140775","Vaca140775","F","BR","2021-03-29","Raça 01","FSC04745","FSC39630"
"FSC140805","Vaca140805","F","BR","2020-09-14","Raça 01","",""
"FSC140821","Vaca140821","F","BR","2021-02-01","Raça 01","","FSC30825"
"FSC140822","Vaca140822","F","BR","2020-12-18","Raça 01","",""
"FSC140826","Vaca140826","F","BR","2021-05-01","Raça 01","","FSC32586"
"FSC140831","Vaca140831","F","BR","2020-08-23","Raça 01","","FSC30817"
"FSC140834","Vaca140834","F","BR","2020-10-18","Raça 01","","FSC32547"
"FSC140838","Vaca140838","F","BR","2020-10-19","Raça 01","",""
"FSC140839","Vaca140839","F","BR","2021-02-01","Raça 01","FSC04080","FSC41372"
"FSC140869","Vaca140869","F","BR","2020-12-21","Raça 01","",""
"FSC140875","Vaca140875","F","BR","2020-06-15","Raça 01","FSC00370",""
"FSC140876","Vaca140876","F","BR","2021-01-03","Raça 01","",""
"FSC140878","Vaca140878","F","BR","2021-04-03","Raça 01","","FSC102948"
"FSC140887","Vaca140887","F","BR","2021-03-17","Raça 01","",""
"FSC140888","Vaca140888","F","BR","2021-03-20","Raça 01","",""
"FSC140893","Vaca140893","F","BR","2019-08-22","Raça 01","",""
"FSC140894","Vaca140894","F","BR","2019-10-17","Raça 01","",""
"FSC140896","Vaca140896","F","BR","2019-11-29","Raça 01","",""
"FSC140897","Vaca140897","F","BR","2020-03-01","Raça 01","",""
"FSC140907","Vaca140907","F","BR","2020-04-15","Raça 01","",""
"FSC140909","Vaca140909","F","BR","2020-05-21","Raça 01","",""
"FSC140910","Vaca140910","F","BR","2020-11-06","Raça 01","",""
"FSC140912","Vaca140912","F","BR","2020-07-20","Raça 01","",""
"FSC140914","Vaca140914","F","BR","2020-10-31","Raça 01","",""
"FSC140915","Vaca140915","F","BR","2020-07-11","Raça 01","",""
"FSC140920","Vaca140920","F","BR","2020-11-03","Raça 01","",""
"FSC140921","Vaca140921","F","BR","2020-03-13","Raça 01","",""
"FSC140924","Vaca140924","F","BR","2020-03-15","Raça 01","","FSC87912"
"FSC140929","Vaca140929","F","BR","2020-03-18","Raça 01","","FSC87976"
"FSC140935","Vaca140935","F","BR","2020-03-20","Raça 01","",""
"FSC140940","Vaca140940","F","BR","2020-03-22","Raça 01","","FSC84628"
"FSC140943","Vaca140943","F","BR","2020-03-23","Raça 01","","FSC90077"
"FSC140950","Vaca140950","F","BR","2020-03-25","Raça 01","",""
"FSC140951","Vaca140951","F","BR","2020-12-28","Raça 01","","FSC97637"
"FSC140957","Vaca140957","F","BR","2020-03-26","Raça 01","","FSC84663"
"FSC140959","Vaca140959","F","BR","2020-03-27","Raça 01","","FSC84440"
"FSC140965","Vaca140965","F","BR","2020-12-17","Raça 01","",""
"FSC140967","Vaca140967","F","BR","2018-10-07","Raça 01","",""
"FSC140968","Vaca140968","F","BR","2020-03-28","Raça 01","",""
"FSC140973","Vaca140973","F","BR","2020-03-30","Raça 01","",""
"FSC140975","Vaca140975","F","BR","2020-01-04","Raça 01","",""
"FSC140983","Vaca140983","F","BR","2020-08-15","Raça 01","",""
"FSC140986","Vaca140986","F","BR","2020-03-04","Raça 01","",""
"FSC140991","Vaca140991","F","BR","2020-03-04","Raça 01","",""
"FSC140992","Vaca140992","F","BR","2021-02-19","Raça 01","",""
"FSC141001","Vaca141001","F","BR","2020-04-04","Raça 01","",""
"FSC141006","Vaca141006","F","BR","2021-03-15","Raça 01","FSC04080",""
"FSC141007","Vaca141007","F","BR","2020-04-04","Raça 01","","FSC84404"
"FSC141009","Vaca141009","F","BR","2021-03-30","Raça 01","","FSC38420"
"FSC141012","Vaca141012","F","BR","2020-05-04","Raça 01","","FSC84443"
"FSC141013","Vaca141013","F","BR","2019-07-10","Raça 01","",""
"FSC141080","Vaca141080","F","BR","2020-09-04","Raça 01","",""
"FSC141113","Vaca141113","F","BR","2021-01-25","Raça 01","",""
"FSC141120","Vaca141120","F","BR","2020-04-05","Raça 01","","FSC82087"
"FSC141121","Vaca141121","F","BR","2020-04-25","Raça 01","",""
"FSC141122","Vaca141122","F","BR","2021-04-02","Raça 01","",""
"FSC141124","Vaca141124","F","BR","2021-05-02","Raça 01","FSC04741","FSC117512"
"FSC141132","Vaca141132","F","BR","2019-06-30","Raça 01","",""
"FSC141133","Vaca141133","F","BR","2020-05-24","Raça 01","",""
"FSC141135","Vaca141135","F","BR","2019-10-27","Raça 01","",""
"FSC141142","Vaca141142","F","BR","2021-02-22","Raça 01","","FSC33272"
"FSC141143","Vaca141143","F","BR","2021-02-22","Raça 01","","FSC16132"
"FSC141161","Vaca141161","F","BR","2021-02-19","Raça 01","",""
"FSC141180","Vaca141180","F","BR","2021-09-03","Raça 01","",""
"FSC141181","Vaca141181","F","BR","2021-09-03","Raça 01","FSC04740",""
"FSC141186","Vaca141186","F","BR","2021-03-26","Raça 01","","FSC120720"
"FSC141188","Vaca141188","F","BR","2021-03-26","Raça 01","FSC04741",""
"FSC141190","Vaca141190","F","BR","2021-03-31","Raça 01","","FSC120696"
"FSC141197","Vaca141197","F","BR","2021-07-04","Raça 01","FSC04740",""
"FSC141199","Vaca141199","F","BR","2021-10-04","Raça 01","","FSC120692"
"FSC141200","Vaca141200","F","BR","2020-05-03","Raça 01","",""
"FSC141203","Vaca141203","F","BR","2020-10-13","Raça 01","","FSC30577"
"FSC141204","Vaca141204","F","BR","2020-05-10","Raça 01","","FSC30577"
"FSC141227","Vaca141227","F","BR","2021-02-24","Raça 01","FSC04513",""
"FSC141232","Vaca141232","F","BR","2020-06-17","Raça 01","",""
"FSC141234","Vaca141234","F","BR","2020-10-20","Raça 01","","FSC88298"
"FSC141236","Vaca141236","F","BR","2020-03-07","Raça 01","","FSC21112"
"FSC141237","Vaca141237","F","BR","2020-10-11","Raça 01","FSC04415","FSC90894"
